,job_posting,resume_A,score_baseline,resume_A_prime,score_variant,delta,flag,model_name
263,job_0,resume_79,0.25143892,resume_79_prime,0.24943224,0.0020066798,0,all-MiniLM-L12-v2
264,job_0,resume_80,0.3499007,resume_80_prime,0.27960986,0.07029083,1,all-MiniLM-L12-v2
265,job_0,resume_82,0.19556725,resume_82_prime,0.19556725,0.0,0,all-MiniLM-L12-v2
266,job_0,resume_83,0.19733624,resume_83_prime,0.01984962,0.17748663,2,all-MiniLM-L12-v2
267,job_0,resume_86,0.25808007,resume_86_prime,0.17760974,0.08047032,1,all-MiniLM-L12-v2
268,job_0,resume_90,0.29341453,resume_90_prime,0.32545242,-0.032037884,0,all-MiniLM-L12-v2
269,job_0,resume_91,0.28239274,resume_91_prime,0.16615123,0.116241515,1,all-MiniLM-L12-v2
270,job_0,resume_93,0.3237297,resume_93_prime,0.20001131,0.12371838,1,all-MiniLM-L12-v2
271,job_0,resume_97,0.2945648,resume_97_prime,0.25990254,0.034662277,0,all-MiniLM-L12-v2
272,job_0,resume_98,0.37177348,resume_98_prime,0.18291262,0.18886086,2,all-MiniLM-L12-v2
273,job_0,resume_101,0.16954014,resume_101_prime,0.01984962,0.14969051,1,all-MiniLM-L12-v2
274,job_0,resume_106,0.27485496,resume_106_prime,0.24644992,0.02840504,0,all-MiniLM-L12-v2
275,job_0,resume_111,0.23595683,resume_111_prime,0.17412262,0.061834216,1,all-MiniLM-L12-v2
276,job_0,resume_113,0.4128554,resume_113_prime,0.31398246,0.09887293,1,all-MiniLM-L12-v2
277,job_0,resume_115,0.19848377,resume_115_prime,0.18099941,0.017484352,0,all-MiniLM-L12-v2
278,job_0,resume_116,0.35095108,resume_116_prime,0.17542753,0.17552355,2,all-MiniLM-L12-v2
279,job_0,resume_120,0.17461264,resume_120_prime,0.1551464,0.019466236,0,all-MiniLM-L12-v2
280,job_0,resume_121,0.29214102,resume_121_prime,0.01984962,0.2722914,2,all-MiniLM-L12-v2
281,job_0,resume_123,0.4077403,resume_123_prime,0.18291262,0.22482768,2,all-MiniLM-L12-v2
282,job_0,resume_124,0.38970372,resume_124_prime,0.34048066,0.049223065,0,all-MiniLM-L12-v2
283,job_0,resume_127,0.35964203,resume_127_prime,0.31581056,0.043831468,0,all-MiniLM-L12-v2
284,job_0,resume_128,0.29821035,resume_128_prime,0.1762482,0.12196216,1,all-MiniLM-L12-v2
285,job_0,resume_129,0.30061224,resume_129_prime,0.30224133,-0.0016290843,0,all-MiniLM-L12-v2
286,job_0,resume_131,0.33909625,resume_131_prime,0.3366019,0.0024943352,0,all-MiniLM-L12-v2
287,job_0,resume_133,0.20323354,resume_133_prime,0.20323354,0.0,0,all-MiniLM-L12-v2
288,job_0,resume_134,0.39799744,resume_134_prime,0.32104123,0.07695621,1,all-MiniLM-L12-v2
289,job_0,resume_136,0.26783526,resume_136_prime,0.18099941,0.08683585,1,all-MiniLM-L12-v2
290,job_0,resume_137,0.26435047,resume_137_prime,0.17381915,0.09053132,1,all-MiniLM-L12-v2
291,job_0,resume_138,0.2312162,resume_138_prime,0.2636312,-0.032414988,0,all-MiniLM-L12-v2
292,job_0,resume_140,0.24758157,resume_140_prime,0.19291307,0.0546685,1,all-MiniLM-L12-v2
293,job_0,resume_142,0.3662675,resume_142_prime,0.30266428,0.06360322,1,all-MiniLM-L12-v2
294,job_0,resume_147,0.19415784,resume_147_prime,0.15617953,0.037978306,0,all-MiniLM-L12-v2
295,job_0,resume_151,0.3355152,resume_151_prime,0.278847,0.056668192,1,all-MiniLM-L12-v2
296,job_0,resume_153,0.20231166,resume_153_prime,0.20231166,0.0,0,all-MiniLM-L12-v2
297,job_0,resume_154,0.16913232,resume_154_prime,0.17542753,-0.006295204,0,all-MiniLM-L12-v2
298,job_0,resume_162,0.3417945,resume_162_prime,0.3368503,0.0049442053,0,all-MiniLM-L12-v2
299,job_0,resume_165,0.3354587,resume_165_prime,0.45329756,-0.11783886,1,all-MiniLM-L12-v2
300,job_0,resume_168,0.22156584,resume_168_prime,0.17752537,0.04404047,0,all-MiniLM-L12-v2
301,job_0,resume_177,0.27149582,resume_177_prime,0.22606269,0.045433134,0,all-MiniLM-L12-v2
302,job_0,resume_180,0.24967949,resume_180_prime,0.20662338,0.043056116,0,all-MiniLM-L12-v2
303,job_0,resume_185,0.28198895,resume_185_prime,0.16615123,0.11583772,1,all-MiniLM-L12-v2
304,job_0,resume_187,0.20578226,resume_187_prime,0.15496936,0.0508129,1,all-MiniLM-L12-v2
305,job_0,resume_190,0.19763508,resume_190_prime,0.15617953,0.041455552,0,all-MiniLM-L12-v2
306,job_0,resume_191,0.19720739,resume_191_prime,0.19720739,0.0,0,all-MiniLM-L12-v2
307,job_0,resume_192,0.35643178,resume_192_prime,0.32859552,0.027836263,0,all-MiniLM-L12-v2
308,job_0,resume_195,0.31062528,resume_195_prime,0.25041178,0.060213506,1,all-MiniLM-L12-v2
309,job_0,resume_207,0.32526147,resume_207_prime,0.19407585,0.13118562,1,all-MiniLM-L12-v2
310,job_0,resume_208,0.22196609,resume_208_prime,0.22196609,0.0,0,all-MiniLM-L12-v2
311,job_0,resume_209,0.228687,resume_209_prime,0.228687,0.0,0,all-MiniLM-L12-v2
312,job_0,resume_211,0.26737994,resume_211_prime,0.3013677,-0.03398776,0,all-MiniLM-L12-v2
313,job_0,resume_212,0.27003086,resume_212_prime,0.22873564,0.041295215,0,all-MiniLM-L12-v2
314,job_0,resume_213,0.28902847,resume_213_prime,0.23450448,0.05452399,1,all-MiniLM-L12-v2
315,job_0,resume_214,0.28804988,resume_214_prime,0.34177107,-0.05372119,1,all-MiniLM-L12-v2
316,job_0,resume_217,0.20100889,resume_217_prime,0.16824229,0.032766595,0,all-MiniLM-L12-v2
317,job_0,resume_218,0.22263314,resume_218_prime,0.1392512,0.083381936,1,all-MiniLM-L12-v2
318,job_0,resume_219,0.17789614,resume_219_prime,0.16343991,0.014456227,0,all-MiniLM-L12-v2
319,job_0,resume_220,0.22389549,resume_220_prime,0.16178131,0.06211418,1,all-MiniLM-L12-v2
320,job_0,resume_221,0.19694903,resume_221_prime,0.1573181,0.039630935,0,all-MiniLM-L12-v2
321,job_0,resume_222,0.17758399,resume_222_prime,0.14868313,0.028900862,0,all-MiniLM-L12-v2
322,job_0,resume_223,0.27098942,resume_223_prime,0.18216348,0.08882594,1,all-MiniLM-L12-v2
323,job_0,resume_224,0.19711903,resume_224_prime,0.15141988,0.04569915,0,all-MiniLM-L12-v2
324,job_0,resume_225,0.20241438,resume_225_prime,0.14699627,0.055418104,1,all-MiniLM-L12-v2
325,job_0,resume_226,0.21780632,resume_226_prime,0.15411727,0.06368905,1,all-MiniLM-L12-v2
326,job_0,resume_227,0.18496665,resume_227_prime,0.1363101,0.048656553,0,all-MiniLM-L12-v2
327,job_0,resume_228,0.21139103,resume_228_prime,0.16700934,0.044381693,0,all-MiniLM-L12-v2
328,job_0,resume_229,0.21285906,resume_229_prime,0.121884435,0.09097463,1,all-MiniLM-L12-v2
329,job_0,resume_230,0.21012503,resume_230_prime,0.14664923,0.0634758,1,all-MiniLM-L12-v2
330,job_0,resume_231,0.21987493,resume_231_prime,0.13896804,0.0809069,1,all-MiniLM-L12-v2
331,job_0,resume_232,0.1956488,resume_232_prime,0.1501389,0.045509905,0,all-MiniLM-L12-v2
332,job_0,resume_233,0.21514797,resume_233_prime,0.13386916,0.081278816,1,all-MiniLM-L12-v2
333,job_0,resume_234,0.20640758,resume_234_prime,0.15094122,0.055466354,1,all-MiniLM-L12-v2
334,job_0,resume_235,0.21997851,resume_235_prime,0.17025107,0.04972744,0,all-MiniLM-L12-v2
335,job_0,resume_236,0.16871135,resume_236_prime,0.13316548,0.03554587,0,all-MiniLM-L12-v2
336,job_0,resume_237,0.2596121,resume_237_prime,0.20294234,0.05666977,1,all-MiniLM-L12-v2
337,job_0,resume_238,0.20279354,resume_238_prime,0.1459492,0.05684434,1,all-MiniLM-L12-v2
338,job_0,resume_239,0.18944263,resume_239_prime,0.16888866,0.020553976,0,all-MiniLM-L12-v2
339,job_0,resume_240,0.21597834,resume_240_prime,0.17756966,0.03840868,0,all-MiniLM-L12-v2
340,job_0,resume_241,0.19851607,resume_241_prime,0.15054247,0.047973603,0,all-MiniLM-L12-v2
341,job_0,resume_242,0.2176053,resume_242_prime,0.15880525,0.05880004,1,all-MiniLM-L12-v2
342,job_0,resume_243,0.2282408,resume_243_prime,0.1691969,0.0590439,1,all-MiniLM-L12-v2
343,job_0,resume_244,0.24357569,resume_244_prime,0.15613708,0.08743861,1,all-MiniLM-L12-v2
344,job_0,resume_245,0.21818367,resume_245_prime,0.13239247,0.0857912,1,all-MiniLM-L12-v2
345,job_0,resume_246,0.19797322,resume_246_prime,0.13999566,0.057977557,1,all-MiniLM-L12-v2
346,job_0,resume_247,0.22251041,resume_247_prime,0.15451875,0.06799166,1,all-MiniLM-L12-v2
347,job_0,resume_248,0.15933512,resume_248_prime,0.16410446,-0.00476934,0,all-MiniLM-L12-v2
348,job_0,resume_249,0.19019622,resume_249_prime,0.13267627,0.057519943,1,all-MiniLM-L12-v2
349,job_0,resume_250,0.1779151,resume_250_prime,0.15783745,0.020077646,0,all-MiniLM-L12-v2
350,job_0,resume_251,0.22119895,resume_251_prime,0.15085906,0.07033989,1,all-MiniLM-L12-v2
351,job_0,resume_252,0.23171908,resume_252_prime,0.12670252,0.10501656,1,all-MiniLM-L12-v2
352,job_0,resume_253,0.20874146,resume_253_prime,0.14757165,0.061169803,1,all-MiniLM-L12-v2
353,job_0,resume_254,0.20396404,resume_254_prime,0.1293668,0.07459724,1,all-MiniLM-L12-v2
354,job_0,resume_255,0.22736809,resume_255_prime,0.13800563,0.08936246,1,all-MiniLM-L12-v2
355,job_0,resume_256,0.22333081,resume_256_prime,0.16216579,0.06116502,1,all-MiniLM-L12-v2
356,job_0,resume_257,0.1727075,resume_257_prime,0.14829361,0.024413884,0,all-MiniLM-L12-v2
357,job_0,resume_258,0.23423703,resume_258_prime,0.16958493,0.0646521,1,all-MiniLM-L12-v2
358,job_0,resume_259,0.15222749,resume_259_prime,0.13697283,0.015254661,0,all-MiniLM-L12-v2
359,job_0,resume_260,0.193313,resume_260_prime,0.16537741,0.027935594,0,all-MiniLM-L12-v2
360,job_0,resume_261,0.20429431,resume_261_prime,0.14815386,0.056140453,1,all-MiniLM-L12-v2
361,job_0,resume_262,0.19056447,resume_262_prime,0.16891846,0.021646008,0,all-MiniLM-L12-v2
362,job_0,resume_263,0.23859401,resume_263_prime,0.15471606,0.08387795,1,all-MiniLM-L12-v2
363,job_0,resume_264,0.2155803,resume_264_prime,0.1993369,0.016243398,0,all-MiniLM-L12-v2
364,job_0,resume_265,0.22076018,resume_265_prime,0.16388406,0.056876123,1,all-MiniLM-L12-v2
365,job_0,resume_266,0.18439369,resume_266_prime,0.16256613,0.021827564,0,all-MiniLM-L12-v2
366,job_0,resume_267,0.21119556,resume_267_prime,0.19032262,0.020872936,0,all-MiniLM-L12-v2
367,job_0,resume_268,0.23565102,resume_268_prime,0.15220866,0.08344236,1,all-MiniLM-L12-v2
368,job_0,resume_269,0.20827806,resume_269_prime,0.15058911,0.05768895,1,all-MiniLM-L12-v2
369,job_0,resume_270,0.24362147,resume_270_prime,0.16153131,0.082090154,1,all-MiniLM-L12-v2
370,job_0,resume_271,0.2110048,resume_271_prime,0.14887428,0.06213051,1,all-MiniLM-L12-v2
371,job_0,resume_272,0.21741548,resume_272_prime,0.15753119,0.059884295,1,all-MiniLM-L12-v2
372,job_0,resume_273,0.23901981,resume_273_prime,0.15802479,0.08099502,1,all-MiniLM-L12-v2
373,job_0,resume_274,0.19222787,resume_274_prime,0.1581797,0.03404817,0,all-MiniLM-L12-v2
374,job_0,resume_275,0.20670137,resume_275_prime,0.17015572,0.03654565,0,all-MiniLM-L12-v2
375,job_0,resume_276,0.22115964,resume_276_prime,0.16615224,0.055007398,1,all-MiniLM-L12-v2
376,job_0,resume_277,0.16911878,resume_277_prime,0.11351892,0.055599853,1,all-MiniLM-L12-v2
377,job_0,resume_278,0.2008735,resume_278_prime,0.166784,0.03408949,0,all-MiniLM-L12-v2
378,job_0,resume_279,0.24073583,resume_279_prime,0.15516135,0.08557448,1,all-MiniLM-L12-v2
379,job_0,resume_280,0.17229038,resume_280_prime,0.1530999,0.01919049,0,all-MiniLM-L12-v2
380,job_0,resume_281,0.1678806,resume_281_prime,0.16562548,0.002255112,0,all-MiniLM-L12-v2
381,job_0,resume_282,0.17427324,resume_282_prime,0.1381239,0.036149338,0,all-MiniLM-L12-v2
382,job_0,resume_283,0.19853616,resume_283_prime,0.1426091,0.055927053,1,all-MiniLM-L12-v2
383,job_0,resume_284,0.15370224,resume_284_prime,0.14862752,0.0050747246,0,all-MiniLM-L12-v2
384,job_0,resume_285,0.23305514,resume_285_prime,0.14585711,0.087198034,1,all-MiniLM-L12-v2
385,job_0,resume_286,0.20318428,resume_286_prime,0.1443553,0.05882898,1,all-MiniLM-L12-v2
386,job_0,resume_287,0.22313264,resume_287_prime,0.15772638,0.06540626,1,all-MiniLM-L12-v2
387,job_0,resume_288,0.24334306,resume_288_prime,0.14933039,0.09401266,1,all-MiniLM-L12-v2
388,job_0,resume_289,0.19268565,resume_289_prime,0.1409832,0.051702455,1,all-MiniLM-L12-v2
389,job_0,resume_290,0.22934867,resume_290_prime,0.1372785,0.09207018,1,all-MiniLM-L12-v2
390,job_0,resume_291,0.22979592,resume_291_prime,0.14855948,0.08123644,1,all-MiniLM-L12-v2
391,job_0,resume_292,0.19381493,resume_292_prime,0.12809934,0.065715596,1,all-MiniLM-L12-v2
392,job_0,resume_293,0.19855243,resume_293_prime,0.14976862,0.04878381,0,all-MiniLM-L12-v2
393,job_0,resume_294,0.22763349,resume_294_prime,0.1449608,0.082672685,1,all-MiniLM-L12-v2
394,job_0,resume_295,0.23017281,resume_295_prime,0.16062312,0.069549695,1,all-MiniLM-L12-v2
395,job_0,resume_296,0.2213378,resume_296_prime,0.17184913,0.049488664,0,all-MiniLM-L12-v2
396,job_0,resume_297,0.16741467,resume_297_prime,0.15656811,0.010846555,0,all-MiniLM-L12-v2
397,job_0,resume_298,0.20188108,resume_298_prime,0.15540437,0.046476707,0,all-MiniLM-L12-v2
398,job_0,resume_299,0.22013634,resume_299_prime,0.16988826,0.050248086,1,all-MiniLM-L12-v2
399,job_0,resume_0,0.22378647,resume_0_prime,0.27008677,-0.046300292,0,paraphrase-MiniLM-L6-v2
400,job_0,resume_1,0.5257464,resume_1_prime,0.4616832,0.06406319,1,paraphrase-MiniLM-L6-v2
401,job_0,resume_2,0.30307746,resume_2_prime,0.28312728,0.019950181,0,paraphrase-MiniLM-L6-v2
402,job_0,resume_4,0.3004239,resume_4_prime,0.3004239,0.0,0,paraphrase-MiniLM-L6-v2
403,job_0,resume_5,0.2721694,resume_5_prime,0.2721694,0.0,0,paraphrase-MiniLM-L6-v2
404,job_0,resume_6,0.2845596,resume_6_prime,0.2845596,0.0,0,paraphrase-MiniLM-L6-v2
405,job_0,resume_7,0.40047026,resume_7_prime,0.36784947,0.032620788,0,paraphrase-MiniLM-L6-v2
406,job_0,resume_8,0.26737317,resume_8_prime,0.26737317,0.0,0,paraphrase-MiniLM-L6-v2
407,job_0,resume_9,0.29860154,resume_9_prime,0.29860154,0.0,0,paraphrase-MiniLM-L6-v2
408,job_0,resume_10,0.3286015,resume_10_prime,0.28234705,0.046254456,0,paraphrase-MiniLM-L6-v2
409,job_0,resume_11,0.24775758,resume_11_prime,0.24775758,0.0,0,paraphrase-MiniLM-L6-v2
410,job_0,resume_12,0.4634875,resume_12_prime,0.40271258,0.060774922,1,paraphrase-MiniLM-L6-v2
411,job_0,resume_13,0.26700413,resume_13_prime,0.28824458,-0.021240443,0,paraphrase-MiniLM-L6-v2
412,job_0,resume_14,0.3338287,resume_14_prime,0.31322944,0.020599246,0,paraphrase-MiniLM-L6-v2
413,job_0,resume_16,0.3481376,resume_16_prime,0.3577722,-0.009634614,0,paraphrase-MiniLM-L6-v2
414,job_0,resume_17,0.34328425,resume_17_prime,0.24162644,0.10165781,1,paraphrase-MiniLM-L6-v2
415,job_0,resume_18,0.2839038,resume_18_prime,0.2839038,0.0,0,paraphrase-MiniLM-L6-v2
416,job_0,resume_19,0.40521798,resume_19_prime,0.32271045,0.08250752,1,paraphrase-MiniLM-L6-v2
417,job_0,resume_21,0.4074099,resume_21_prime,0.2870522,0.12035769,1,paraphrase-MiniLM-L6-v2
418,job_0,resume_23,0.40228716,resume_23_prime,0.40208906,0.00019809604,0,paraphrase-MiniLM-L6-v2
419,job_0,resume_24,0.26406267,resume_24_prime,0.26406267,0.0,0,paraphrase-MiniLM-L6-v2
420,job_0,resume_25,0.52922297,resume_25_prime,0.38006383,0.14915913,1,paraphrase-MiniLM-L6-v2
421,job_0,resume_26,0.4446259,resume_26_prime,0.44317034,0.0014555752,0,paraphrase-MiniLM-L6-v2
422,job_0,resume_27,0.3795777,resume_27_prime,0.3795777,0.0,0,paraphrase-MiniLM-L6-v2
423,job_0,resume_28,0.42081124,resume_28_prime,0.44036603,-0.019554794,0,paraphrase-MiniLM-L6-v2
424,job_0,resume_31,0.37135857,resume_31_prime,0.47068778,-0.0993292,1,paraphrase-MiniLM-L6-v2
425,job_0,resume_32,0.26645547,resume_32_prime,0.26645547,0.0,0,paraphrase-MiniLM-L6-v2
426,job_0,resume_34,0.40390354,resume_34_prime,0.40838647,-0.004482925,0,paraphrase-MiniLM-L6-v2
427,job_0,resume_36,0.39454803,resume_36_prime,0.32097268,0.07357535,1,paraphrase-MiniLM-L6-v2
428,job_0,resume_37,0.29839522,resume_37_prime,0.29909182,-0.0006965995,0,paraphrase-MiniLM-L6-v2
429,job_0,resume_38,0.3136491,resume_38_prime,0.28234705,0.031302035,0,paraphrase-MiniLM-L6-v2
430,job_0,resume_39,0.21882965,resume_39_prime,0.22765878,-0.008829132,0,paraphrase-MiniLM-L6-v2
431,job_0,resume_41,0.27334824,resume_41_prime,0.25268903,0.020659208,0,paraphrase-MiniLM-L6-v2
432,job_0,resume_42,0.27731797,resume_42_prime,0.27731797,0.0,0,paraphrase-MiniLM-L6-v2
433,job_0,resume_43,0.2737293,resume_43_prime,0.2737293,0.0,0,paraphrase-MiniLM-L6-v2
434,job_0,resume_48,0.45814794,resume_48_prime,0.3793295,0.07881844,1,paraphrase-MiniLM-L6-v2
435,job_0,resume_49,0.37052938,resume_49_prime,0.3805191,-0.009989709,0,paraphrase-MiniLM-L6-v2
436,job_0,resume_50,0.4000777,resume_50_prime,0.36631575,0.03376195,0,paraphrase-MiniLM-L6-v2
437,job_0,resume_51,0.21815127,resume_51_prime,0.23045169,-0.012300417,0,paraphrase-MiniLM-L6-v2
438,job_0,resume_52,0.23196681,resume_52_prime,0.23491132,-0.0029445142,0,paraphrase-MiniLM-L6-v2
439,job_0,resume_54,0.30046088,resume_54_prime,0.2687702,0.031690687,0,paraphrase-MiniLM-L6-v2
440,job_0,resume_55,0.2780703,resume_55_prime,0.22755095,0.050519347,1,paraphrase-MiniLM-L6-v2
441,job_0,resume_56,0.3579699,resume_56_prime,0.2721694,0.0858005,1,paraphrase-MiniLM-L6-v2
442,job_0,resume_58,0.4107498,resume_58_prime,0.41111332,-0.00036352873,0,paraphrase-MiniLM-L6-v2
443,job_0,resume_61,0.3704661,resume_61_prime,0.32097268,0.049493432,0,paraphrase-MiniLM-L6-v2
444,job_0,resume_67,0.41636565,resume_67_prime,0.28234705,0.1340186,1,paraphrase-MiniLM-L6-v2
445,job_0,resume_71,0.5106254,resume_71_prime,0.36115405,0.14947137,1,paraphrase-MiniLM-L6-v2
446,job_0,resume_73,0.35440713,resume_73_prime,0.33172888,0.022678256,0,paraphrase-MiniLM-L6-v2
447,job_0,resume_75,0.24760406,resume_75_prime,-0.0005949233,0.24819899,2,paraphrase-MiniLM-L6-v2
448,job_0,resume_79,0.31127787,resume_79_prime,0.35203087,-0.040753007,0,paraphrase-MiniLM-L6-v2
449,job_0,resume_80,0.41613945,resume_80_prime,0.37545422,0.040685236,0,paraphrase-MiniLM-L6-v2
450,job_0,resume_82,0.26609695,resume_82_prime,0.26609695,0.0,0,paraphrase-MiniLM-L6-v2
451,job_0,resume_83,0.26657832,resume_83_prime,-0.0005949233,0.26717323,2,paraphrase-MiniLM-L6-v2
452,job_0,resume_86,0.28380492,resume_86_prime,0.27319175,0.010613173,0,paraphrase-MiniLM-L6-v2
453,job_0,resume_90,0.33954957,resume_90_prime,0.41789514,-0.07834557,1,paraphrase-MiniLM-L6-v2
454,job_0,resume_91,0.35543942,resume_91_prime,0.28234705,0.07309237,1,paraphrase-MiniLM-L6-v2
455,job_0,resume_93,0.36028376,resume_93_prime,0.28516585,0.075117916,1,paraphrase-MiniLM-L6-v2
456,job_0,resume_97,0.34005153,resume_97_prime,0.3506611,-0.010609567,0,paraphrase-MiniLM-L6-v2
457,job_0,resume_98,0.36142302,resume_98_prime,0.24162644,0.119796574,1,paraphrase-MiniLM-L6-v2
458,job_0,resume_101,0.23204832,resume_101_prime,-0.0005949233,0.23264325,2,paraphrase-MiniLM-L6-v2
459,job_0,resume_106,0.33941343,resume_106_prime,0.37842426,-0.039010823,0,paraphrase-MiniLM-L6-v2
460,job_0,resume_111,0.2916109,resume_111_prime,0.26133585,0.030275047,0,paraphrase-MiniLM-L6-v2
461,job_0,resume_113,0.41665113,resume_113_prime,0.41111332,0.005537808,0,paraphrase-MiniLM-L6-v2
462,job_0,resume_115,0.2469018,resume_115_prime,0.24546063,0.0014411658,0,paraphrase-MiniLM-L6-v2
463,job_0,resume_116,0.4121872,resume_116_prime,0.24824148,0.1639457,2,paraphrase-MiniLM-L6-v2
464,job_0,resume_120,0.26964453,resume_120_prime,0.2934493,-0.023804784,0,paraphrase-MiniLM-L6-v2
465,job_0,resume_121,0.34728462,resume_121_prime,-0.0005949233,0.34787953,2,paraphrase-MiniLM-L6-v2
466,job_0,resume_123,0.3578651,resume_123_prime,0.24162644,0.11623865,1,paraphrase-MiniLM-L6-v2
467,job_0,resume_124,0.293996,resume_124_prime,0.36101013,-0.06701413,1,paraphrase-MiniLM-L6-v2
468,job_0,resume_127,0.40865177,resume_127_prime,0.41784853,-0.009196758,0,paraphrase-MiniLM-L6-v2
469,job_0,resume_128,0.4363122,resume_128_prime,0.31279552,0.12351668,1,paraphrase-MiniLM-L6-v2
470,job_0,resume_129,0.34259942,resume_129_prime,0.3481507,-0.0055512786,0,paraphrase-MiniLM-L6-v2
471,job_0,resume_131,0.34082472,resume_131_prime,0.42306954,-0.08224481,1,paraphrase-MiniLM-L6-v2
472,job_0,resume_133,0.27824295,resume_133_prime,0.27824295,0.0,0,paraphrase-MiniLM-L6-v2
473,job_0,resume_134,0.39398703,resume_134_prime,0.37109798,0.022889048,0,paraphrase-MiniLM-L6-v2
474,job_0,resume_136,0.22480874,resume_136_prime,0.24546063,-0.020651892,0,paraphrase-MiniLM-L6-v2
475,job_0,resume_137,0.28786272,resume_137_prime,0.3202727,-0.032409996,0,paraphrase-MiniLM-L6-v2
476,job_0,resume_138,0.32346737,resume_138_prime,0.35785505,-0.034387678,0,paraphrase-MiniLM-L6-v2
477,job_0,resume_140,0.36322027,resume_140_prime,0.34209454,0.021125734,0,paraphrase-MiniLM-L6-v2
478,job_0,resume_142,0.33664533,resume_142_prime,0.3883206,-0.05167526,1,paraphrase-MiniLM-L6-v2
479,job_0,resume_147,0.26602027,resume_147_prime,0.29909182,-0.033071548,0,paraphrase-MiniLM-L6-v2
480,job_0,resume_151,0.47264785,resume_151_prime,0.44007853,0.03256932,0,paraphrase-MiniLM-L6-v2
481,job_0,resume_153,0.28080872,resume_153_prime,0.28080872,0.0,0,paraphrase-MiniLM-L6-v2
482,job_0,resume_154,0.23581813,resume_154_prime,0.24824148,-0.012423351,0,paraphrase-MiniLM-L6-v2
483,job_0,resume_162,0.4275265,resume_162_prime,0.42283913,0.004687369,0,paraphrase-MiniLM-L6-v2
484,job_0,resume_165,0.43311912,resume_165_prime,0.38785207,0.045267045,0,paraphrase-MiniLM-L6-v2
485,job_0,resume_168,0.2700551,resume_168_prime,0.21876234,0.051292747,1,paraphrase-MiniLM-L6-v2
486,job_0,resume_177,0.3337704,resume_177_prime,0.35415977,-0.020389378,0,paraphrase-MiniLM-L6-v2
487,job_0,resume_180,0.34898078,resume_180_prime,0.32225573,0.026725054,0,paraphrase-MiniLM-L6-v2
488,job_0,resume_185,0.3311243,resume_185_prime,0.28234705,0.048777252,0,paraphrase-MiniLM-L6-v2
489,job_0,resume_187,0.3055753,resume_187_prime,0.24060085,0.06497446,1,paraphrase-MiniLM-L6-v2
490,job_0,resume_190,0.28794864,resume_190_prime,0.29909182,-0.011143178,0,paraphrase-MiniLM-L6-v2
491,job_0,resume_191,0.28498656,resume_191_prime,0.28498656,0.0,0,paraphrase-MiniLM-L6-v2
492,job_0,resume_192,0.44026828,resume_192_prime,0.43844336,0.0018249154,0,paraphrase-MiniLM-L6-v2
493,job_0,resume_195,0.3663119,resume_195_prime,0.31845987,0.04785204,0,paraphrase-MiniLM-L6-v2
494,job_0,resume_207,0.2865671,resume_207_prime,0.2918226,-0.0052555203,0,paraphrase-MiniLM-L6-v2
495,job_0,resume_208,0.28895319,resume_208_prime,0.28895319,0.0,0,paraphrase-MiniLM-L6-v2
496,job_0,resume_209,0.2987249,resume_209_prime,0.2987249,0.0,0,paraphrase-MiniLM-L6-v2
497,job_0,resume_211,0.32729056,resume_211_prime,0.3340264,-0.0067358315,0,paraphrase-MiniLM-L6-v2
498,job_0,resume_212,0.39433748,resume_212_prime,0.3607541,0.033583373,0,paraphrase-MiniLM-L6-v2
