,job_posting,resume,similarity_score,model_name
444,job_0,resume_240,0.3815351,paraphrase-MiniLM-L6-v2
445,job_0,resume_219,0.3811372,paraphrase-MiniLM-L6-v2
446,job_0,resume_273,0.38015705,paraphrase-MiniLM-L6-v2
447,job_0,resume_27,0.3795777,paraphrase-MiniLM-L6-v2
448,job_0,resume_250,0.3792255,paraphrase-MiniLM-L6-v2
449,job_0,resume_266,0.37845165,paraphrase-MiniLM-L6-v2
450,job_0,resume_264,0.3765773,paraphrase-MiniLM-L6-v2
451,job_0,resume_256,0.37625504,paraphrase-MiniLM-L6-v2
452,job_0,resume_259,0.3762263,paraphrase-MiniLM-L6-v2
453,job_0,resume_243,0.37582856,paraphrase-MiniLM-L6-v2
454,job_0,resume_234,0.37515646,paraphrase-MiniLM-L6-v2
455,job_0,resume_279,0.37282044,paraphrase-MiniLM-L6-v2
456,job_0,resume_223,0.3714596,paraphrase-MiniLM-L6-v2
457,job_0,resume_31,0.37135857,paraphrase-MiniLM-L6-v2
458,job_0,resume_242,0.37117434,paraphrase-MiniLM-L6-v2
459,job_0,resume_225,0.3710534,paraphrase-MiniLM-L6-v2
460,job_0,resume_49,0.37052938,paraphrase-MiniLM-L6-v2
461,job_0,resume_61,0.3704661,paraphrase-MiniLM-L6-v2
462,job_0,resume_280,0.3683418,paraphrase-MiniLM-L6-v2
463,job_0,resume_277,0.3680532,paraphrase-MiniLM-L6-v2
464,job_0,resume_284,0.36757028,paraphrase-MiniLM-L6-v2
465,job_0,resume_236,0.36722857,paraphrase-MiniLM-L6-v2
466,job_0,resume_263,0.36677074,paraphrase-MiniLM-L6-v2
467,job_0,resume_195,0.3663119,paraphrase-MiniLM-L6-v2
468,job_0,resume_291,0.36557284,paraphrase-MiniLM-L6-v2
469,job_0,resume_230,0.36535588,paraphrase-MiniLM-L6-v2
470,job_0,resume_262,0.36439106,paraphrase-MiniLM-L6-v2
471,job_0,resume_244,0.3642305,paraphrase-MiniLM-L6-v2
472,job_0,resume_140,0.36322027,paraphrase-MiniLM-L6-v2
473,job_0,resume_267,0.36226356,paraphrase-MiniLM-L6-v2
474,job_0,resume_254,0.3614294,paraphrase-MiniLM-L6-v2
475,job_0,resume_98,0.36142302,paraphrase-MiniLM-L6-v2
476,job_0,resume_241,0.36030486,paraphrase-MiniLM-L6-v2
477,job_0,resume_93,0.36028376,paraphrase-MiniLM-L6-v2
478,job_0,resume_239,0.360186,paraphrase-MiniLM-L6-v2
479,job_0,resume_226,0.3599294,paraphrase-MiniLM-L6-v2
480,job_0,resume_261,0.35953614,paraphrase-MiniLM-L6-v2
481,job_0,resume_56,0.3579699,paraphrase-MiniLM-L6-v2
482,job_0,resume_123,0.3578651,paraphrase-MiniLM-L6-v2
483,job_0,resume_296,0.35764444,paraphrase-MiniLM-L6-v2
484,job_0,resume_251,0.35764104,paraphrase-MiniLM-L6-v2
485,job_0,resume_299,0.3567446,paraphrase-MiniLM-L6-v2
486,job_0,resume_222,0.35586554,paraphrase-MiniLM-L6-v2
487,job_0,resume_91,0.35543942,paraphrase-MiniLM-L6-v2
488,job_0,resume_247,0.3549017,paraphrase-MiniLM-L6-v2
489,job_0,resume_275,0.35464916,paraphrase-MiniLM-L6-v2
490,job_0,resume_73,0.35440713,paraphrase-MiniLM-L6-v2
491,job_0,resume_249,0.3543783,paraphrase-MiniLM-L6-v2
492,job_0,resume_255,0.35433012,paraphrase-MiniLM-L6-v2
493,job_0,resume_298,0.35374957,paraphrase-MiniLM-L6-v2
494,job_0,resume_292,0.3533721,paraphrase-MiniLM-L6-v2
495,job_0,resume_214,0.35327852,paraphrase-MiniLM-L6-v2
496,job_0,resume_248,0.35166115,paraphrase-MiniLM-L6-v2
497,job_0,resume_246,0.3511954,paraphrase-MiniLM-L6-v2
498,job_0,resume_283,0.35119224,paraphrase-MiniLM-L6-v2
499,job_0,resume_276,0.3503299,paraphrase-MiniLM-L6-v2
500,job_0,resume_285,0.34991553,paraphrase-MiniLM-L6-v2
501,job_0,resume_231,0.34959424,paraphrase-MiniLM-L6-v2
502,job_0,resume_180,0.34898078,paraphrase-MiniLM-L6-v2
503,job_0,resume_294,0.348944,paraphrase-MiniLM-L6-v2
504,job_0,resume_289,0.3487117,paraphrase-MiniLM-L6-v2
505,job_0,resume_282,0.34824008,paraphrase-MiniLM-L6-v2
506,job_0,resume_16,0.3481376,paraphrase-MiniLM-L6-v2
507,job_0,resume_227,0.34772012,paraphrase-MiniLM-L6-v2
508,job_0,resume_268,0.34748918,paraphrase-MiniLM-L6-v2
509,job_0,resume_121,0.34728462,paraphrase-MiniLM-L6-v2
510,job_0,resume_274,0.34725183,paraphrase-MiniLM-L6-v2
511,job_0,resume_287,0.3468784,paraphrase-MiniLM-L6-v2
512,job_0,resume_220,0.34527743,paraphrase-MiniLM-L6-v2
513,job_0,resume_252,0.3433362,paraphrase-MiniLM-L6-v2
514,job_0,resume_17,0.34328425,paraphrase-MiniLM-L6-v2
515,job_0,resume_272,0.3427202,paraphrase-MiniLM-L6-v2
516,job_0,resume_129,0.34259942,paraphrase-MiniLM-L6-v2
517,job_0,resume_286,0.34250474,paraphrase-MiniLM-L6-v2
518,job_0,resume_131,0.34082472,paraphrase-MiniLM-L6-v2
519,job_0,resume_290,0.34034517,paraphrase-MiniLM-L6-v2
520,job_0,resume_97,0.34005153,paraphrase-MiniLM-L6-v2
521,job_0,resume_90,0.33954957,paraphrase-MiniLM-L6-v2
522,job_0,resume_106,0.33941343,paraphrase-MiniLM-L6-v2
523,job_0,resume_288,0.338835,paraphrase-MiniLM-L6-v2
524,job_0,resume_245,0.33760685,paraphrase-MiniLM-L6-v2
525,job_0,resume_232,0.33685976,paraphrase-MiniLM-L6-v2
526,job_0,resume_142,0.33664533,paraphrase-MiniLM-L6-v2
527,job_0,resume_14,0.3338287,paraphrase-MiniLM-L6-v2
528,job_0,resume_177,0.3337704,paraphrase-MiniLM-L6-v2
529,job_0,resume_185,0.3311243,paraphrase-MiniLM-L6-v2
530,job_0,resume_233,0.3298797,paraphrase-MiniLM-L6-v2
531,job_0,resume_10,0.3286015,paraphrase-MiniLM-L6-v2
532,job_0,resume_297,0.32750952,paraphrase-MiniLM-L6-v2
533,job_0,resume_211,0.32729056,paraphrase-MiniLM-L6-v2
534,job_0,resume_218,0.32574803,paraphrase-MiniLM-L6-v2
535,job_0,resume_238,0.32518375,paraphrase-MiniLM-L6-v2
536,job_0,resume_138,0.32346737,paraphrase-MiniLM-L6-v2
537,job_0,resume_271,0.32226372,paraphrase-MiniLM-L6-v2
538,job_0,resume_229,0.3222046,paraphrase-MiniLM-L6-v2
539,job_0,resume_38,0.3136491,paraphrase-MiniLM-L6-v2
540,job_0,resume_79,0.31127787,paraphrase-MiniLM-L6-v2
541,job_0,resume_187,0.3055753,paraphrase-MiniLM-L6-v2
542,job_0,resume_2,0.30307746,paraphrase-MiniLM-L6-v2
543,job_0,resume_54,0.30046088,paraphrase-MiniLM-L6-v2
544,job_0,resume_4,0.3004239,paraphrase-MiniLM-L6-v2
545,job_0,resume_209,0.2987249,paraphrase-MiniLM-L6-v2
546,job_0,resume_9,0.29860154,paraphrase-MiniLM-L6-v2
547,job_0,resume_37,0.29839522,paraphrase-MiniLM-L6-v2
548,job_0,resume_124,0.293996,paraphrase-MiniLM-L6-v2
549,job_0,resume_111,0.2916109,paraphrase-MiniLM-L6-v2
550,job_0,resume_208,0.28895319,paraphrase-MiniLM-L6-v2
551,job_0,resume_190,0.28794864,paraphrase-MiniLM-L6-v2
552,job_0,resume_137,0.28786272,paraphrase-MiniLM-L6-v2
553,job_0,resume_207,0.2865671,paraphrase-MiniLM-L6-v2
554,job_0,resume_191,0.28498656,paraphrase-MiniLM-L6-v2
555,job_0,resume_6,0.2845596,paraphrase-MiniLM-L6-v2
556,job_0,resume_18,0.2839038,paraphrase-MiniLM-L6-v2
557,job_0,resume_86,0.28380492,paraphrase-MiniLM-L6-v2
558,job_0,resume_153,0.28080872,paraphrase-MiniLM-L6-v2
559,job_0,resume_133,0.27824295,paraphrase-MiniLM-L6-v2
560,job_0,resume_55,0.2780703,paraphrase-MiniLM-L6-v2
561,job_0,resume_42,0.27731797,paraphrase-MiniLM-L6-v2
562,job_0,resume_43,0.2737293,paraphrase-MiniLM-L6-v2
563,job_0,resume_41,0.27334824,paraphrase-MiniLM-L6-v2
564,job_0,resume_5,0.2721694,paraphrase-MiniLM-L6-v2
565,job_0,resume_168,0.2700551,paraphrase-MiniLM-L6-v2
566,job_0,resume_120,0.26964453,paraphrase-MiniLM-L6-v2
567,job_0,resume_8,0.26737317,paraphrase-MiniLM-L6-v2
568,job_0,resume_13,0.26700413,paraphrase-MiniLM-L6-v2
569,job_0,resume_83,0.26657832,paraphrase-MiniLM-L6-v2
570,job_0,resume_32,0.26645547,paraphrase-MiniLM-L6-v2
571,job_0,resume_82,0.26609695,paraphrase-MiniLM-L6-v2
572,job_0,resume_147,0.26602027,paraphrase-MiniLM-L6-v2
573,job_0,resume_24,0.26406267,paraphrase-MiniLM-L6-v2
574,job_0,resume_11,0.24775758,paraphrase-MiniLM-L6-v2
575,job_0,resume_75,0.24760406,paraphrase-MiniLM-L6-v2
576,job_0,resume_115,0.2469018,paraphrase-MiniLM-L6-v2
577,job_0,resume_154,0.23581813,paraphrase-MiniLM-L6-v2
578,job_0,resume_101,0.23204832,paraphrase-MiniLM-L6-v2
579,job_0,resume_52,0.23196681,paraphrase-MiniLM-L6-v2
580,job_0,resume_136,0.22480874,paraphrase-MiniLM-L6-v2
581,job_0,resume_0,0.22378647,paraphrase-MiniLM-L6-v2
582,job_0,resume_39,0.21882965,paraphrase-MiniLM-L6-v2
583,job_0,resume_51,0.21815127,paraphrase-MiniLM-L6-v2
584,job_1,resume_12,0.3727332,all-MiniLM-L6-v2
585,job_1,resume_127,0.35646045,all-MiniLM-L6-v2
586,job_1,resume_80,0.34645724,all-MiniLM-L6-v2
587,job_1,resume_213,0.34277257,all-MiniLM-L6-v2
588,job_1,resume_28,0.2928022,all-MiniLM-L6-v2
589,job_1,resume_59,0.29207015,all-MiniLM-L6-v2
590,job_1,resume_19,0.28497177,all-MiniLM-L6-v2
591,job_1,resume_18,0.2574022,all-MiniLM-L6-v2
592,job_1,resume_32,0.23084654,all-MiniLM-L6-v2
593,job_1,resume_203,0.22951488,all-MiniLM-L6-v2
594,job_1,resume_34,0.22351548,all-MiniLM-L6-v2
595,job_1,resume_73,0.21840915,all-MiniLM-L6-v2
596,job_1,resume_211,0.21220422,all-MiniLM-L6-v2
597,job_1,resume_20,0.20840435,all-MiniLM-L6-v2
598,job_1,resume_21,0.20829478,all-MiniLM-L6-v2
599,job_1,resume_162,0.20659712,all-MiniLM-L6-v2
600,job_1,resume_1,0.20417202,all-MiniLM-L6-v2
601,job_1,resume_207,0.20310503,all-MiniLM-L6-v2
602,job_1,resume_140,0.20137602,all-MiniLM-L6-v2
603,job_1,resume_16,0.20110887,all-MiniLM-L6-v2
604,job_1,resume_151,0.19982159,all-MiniLM-L6-v2
605,job_1,resume_6,0.1995522,all-MiniLM-L6-v2
606,job_1,resume_142,0.19545497,all-MiniLM-L6-v2
607,job_1,resume_115,0.19455335,all-MiniLM-L6-v2
608,job_1,resume_48,0.19385065,all-MiniLM-L6-v2
609,job_1,resume_165,0.1922127,all-MiniLM-L6-v2
610,job_1,resume_134,0.19017208,all-MiniLM-L6-v2
611,job_1,resume_110,0.18862092,all-MiniLM-L6-v2
612,job_1,resume_116,0.1882961,all-MiniLM-L6-v2
613,job_1,resume_7,0.18641677,all-MiniLM-L6-v2
614,job_1,resume_102,0.18564211,all-MiniLM-L6-v2
615,job_1,resume_136,0.18555383,all-MiniLM-L6-v2
616,job_1,resume_242,0.18528767,all-MiniLM-L6-v2
617,job_1,resume_113,0.18415564,all-MiniLM-L6-v2
618,job_1,resume_192,0.18409006,all-MiniLM-L6-v2
619,job_1,resume_58,0.18378039,all-MiniLM-L6-v2
620,job_1,resume_25,0.18324885,all-MiniLM-L6-v2
621,job_1,resume_168,0.18068795,all-MiniLM-L6-v2
622,job_1,resume_212,0.18023449,all-MiniLM-L6-v2
623,job_1,resume_286,0.18015969,all-MiniLM-L6-v2
624,job_1,resume_164,0.17943108,all-MiniLM-L6-v2
625,job_1,resume_177,0.17884652,all-MiniLM-L6-v2
626,job_1,resume_195,0.1781663,all-MiniLM-L6-v2
627,job_1,resume_90,0.17765883,all-MiniLM-L6-v2
628,job_1,resume_209,0.17600664,all-MiniLM-L6-v2
629,job_1,resume_264,0.17594275,all-MiniLM-L6-v2
630,job_1,resume_124,0.17520058,all-MiniLM-L6-v2
631,job_1,resume_106,0.17503825,all-MiniLM-L6-v2
632,job_1,resume_47,0.17470914,all-MiniLM-L6-v2
633,job_1,resume_191,0.17405802,all-MiniLM-L6-v2
634,job_1,resume_23,0.17339326,all-MiniLM-L6-v2
635,job_1,resume_128,0.17261982,all-MiniLM-L6-v2
636,job_1,resume_108,0.17223758,all-MiniLM-L6-v2
637,job_1,resume_243,0.17203656,all-MiniLM-L6-v2
638,job_1,resume_93,0.17135546,all-MiniLM-L6-v2
639,job_1,resume_283,0.17077881,all-MiniLM-L6-v2
640,job_1,resume_11,0.17023706,all-MiniLM-L6-v2
641,job_1,resume_299,0.17013937,all-MiniLM-L6-v2
642,job_1,resume_54,0.16947143,all-MiniLM-L6-v2
643,job_1,resume_246,0.16904438,all-MiniLM-L6-v2
644,job_1,resume_226,0.16840923,all-MiniLM-L6-v2
645,job_1,resume_235,0.16666609,all-MiniLM-L6-v2
646,job_1,resume_238,0.1664815,all-MiniLM-L6-v2
647,job_1,resume_109,0.16629322,all-MiniLM-L6-v2
648,job_1,resume_254,0.16628124,all-MiniLM-L6-v2
649,job_1,resume_287,0.16610518,all-MiniLM-L6-v2
650,job_1,resume_271,0.1659043,all-MiniLM-L6-v2
651,job_1,resume_267,0.16585669,all-MiniLM-L6-v2
652,job_1,resume_193,0.1649215,all-MiniLM-L6-v2
653,job_1,resume_232,0.16485366,all-MiniLM-L6-v2
654,job_1,resume_79,0.1647456,all-MiniLM-L6-v2
655,job_1,resume_293,0.16458523,all-MiniLM-L6-v2
656,job_1,resume_187,0.16422138,all-MiniLM-L6-v2
657,job_1,resume_8,0.16415276,all-MiniLM-L6-v2
658,job_1,resume_111,0.1638416,all-MiniLM-L6-v2
659,job_1,resume_71,0.16355437,all-MiniLM-L6-v2
660,job_1,resume_230,0.1633806,all-MiniLM-L6-v2
661,job_1,resume_89,0.1633113,all-MiniLM-L6-v2
662,job_1,resume_56,0.16268012,all-MiniLM-L6-v2
663,job_1,resume_182,0.16252169,all-MiniLM-L6-v2
664,job_1,resume_244,0.16220523,all-MiniLM-L6-v2
665,job_1,resume_245,0.16201957,all-MiniLM-L6-v2
666,job_1,resume_269,0.16198295,all-MiniLM-L6-v2
667,job_1,resume_298,0.1614369,all-MiniLM-L6-v2
668,job_1,resume_258,0.16135222,all-MiniLM-L6-v2
669,job_1,resume_240,0.1613139,all-MiniLM-L6-v2
670,job_1,resume_119,0.160974,all-MiniLM-L6-v2
671,job_1,resume_225,0.16094525,all-MiniLM-L6-v2
672,job_1,resume_223,0.1608171,all-MiniLM-L6-v2
673,job_1,resume_126,0.16081291,all-MiniLM-L6-v2
674,job_1,resume_161,0.16071418,all-MiniLM-L6-v2
675,job_1,resume_288,0.16061807,all-MiniLM-L6-v2
676,job_1,resume_220,0.16050655,all-MiniLM-L6-v2
677,job_1,resume_275,0.16047895,all-MiniLM-L6-v2
678,job_1,resume_237,0.1602665,all-MiniLM-L6-v2
679,job_1,resume_290,0.16016923,all-MiniLM-L6-v2
680,job_1,resume_201,0.15989414,all-MiniLM-L6-v2
681,job_1,resume_91,0.15987909,all-MiniLM-L6-v2
682,job_1,resume_241,0.15973261,all-MiniLM-L6-v2
683,job_1,resume_274,0.15965466,all-MiniLM-L6-v2
684,job_1,resume_17,0.15956378,all-MiniLM-L6-v2
685,job_1,resume_276,0.15939985,all-MiniLM-L6-v2
686,job_1,resume_234,0.15892363,all-MiniLM-L6-v2
687,job_1,resume_14,0.15889004,all-MiniLM-L6-v2
688,job_1,resume_135,0.15871958,all-MiniLM-L6-v2
689,job_1,resume_199,0.15865156,all-MiniLM-L6-v2
690,job_1,resume_24,0.15824673,all-MiniLM-L6-v2
691,job_1,resume_152,0.1576733,all-MiniLM-L6-v2
692,job_1,resume_82,0.15764341,all-MiniLM-L6-v2
693,job_1,resume_229,0.15717512,all-MiniLM-L6-v2
694,job_1,resume_263,0.15713699,all-MiniLM-L6-v2
695,job_1,resume_129,0.15673624,all-MiniLM-L6-v2
696,job_1,resume_265,0.15654752,all-MiniLM-L6-v2
697,job_1,resume_69,0.15609315,all-MiniLM-L6-v2
698,job_1,resume_49,0.15608369,all-MiniLM-L6-v2
699,job_1,resume_202,0.15588269,all-MiniLM-L6-v2
700,job_1,resume_294,0.15582684,all-MiniLM-L6-v2
701,job_1,resume_277,0.15558681,all-MiniLM-L6-v2
702,job_1,resume_247,0.15542184,all-MiniLM-L6-v2
703,job_1,resume_295,0.15524602,all-MiniLM-L6-v2
704,job_1,resume_289,0.15517804,all-MiniLM-L6-v2
705,job_1,resume_262,0.15476358,all-MiniLM-L6-v2
706,job_1,resume_249,0.15470403,all-MiniLM-L6-v2
707,job_1,resume_279,0.15460347,all-MiniLM-L6-v2
708,job_1,resume_272,0.15341456,all-MiniLM-L6-v2
709,job_1,resume_13,0.15334542,all-MiniLM-L6-v2
710,job_1,resume_137,0.15290722,all-MiniLM-L6-v2
711,job_1,resume_155,0.15287133,all-MiniLM-L6-v2
712,job_1,resume_253,0.15283912,all-MiniLM-L6-v2
713,job_1,resume_51,0.1525675,all-MiniLM-L6-v2
714,job_1,resume_231,0.15227833,all-MiniLM-L6-v2
715,job_1,resume_36,0.15204552,all-MiniLM-L6-v2
716,job_1,resume_292,0.15173052,all-MiniLM-L6-v2
717,job_1,resume_273,0.1514718,all-MiniLM-L6-v2
718,job_1,resume_285,0.150973,all-MiniLM-L6-v2
719,job_1,resume_97,0.15033716,all-MiniLM-L6-v2
720,job_1,resume_42,0.15012789,all-MiniLM-L6-v2
721,job_1,resume_180,0.14987391,all-MiniLM-L6-v2
722,job_1,resume_98,0.14955628,all-MiniLM-L6-v2
723,job_1,resume_10,0.14951344,all-MiniLM-L6-v2
724,job_1,resume_181,0.14923891,all-MiniLM-L6-v2
725,job_1,resume_233,0.14923838,all-MiniLM-L6-v2
726,job_1,resume_278,0.14907357,all-MiniLM-L6-v2
727,job_1,resume_40,0.14866951,all-MiniLM-L6-v2
728,job_1,resume_221,0.148064,all-MiniLM-L6-v2
729,job_1,resume_219,0.14805824,all-MiniLM-L6-v2
730,job_1,resume_228,0.14765912,all-MiniLM-L6-v2
731,job_1,resume_282,0.14745697,all-MiniLM-L6-v2
732,job_1,resume_217,0.14703333,all-MiniLM-L6-v2
733,job_1,resume_67,0.14680752,all-MiniLM-L6-v2
734,job_1,resume_218,0.14676917,all-MiniLM-L6-v2
735,job_1,resume_268,0.146505,all-MiniLM-L6-v2
736,job_1,resume_154,0.14626826,all-MiniLM-L6-v2
737,job_1,resume_296,0.14611086,all-MiniLM-L6-v2
738,job_1,resume_252,0.14583376,all-MiniLM-L6-v2
739,job_1,resume_239,0.14533535,all-MiniLM-L6-v2
740,job_1,resume_291,0.14528278,all-MiniLM-L6-v2
741,job_1,resume_9,0.14515111,all-MiniLM-L6-v2
742,job_1,resume_5,0.1431301,all-MiniLM-L6-v2
743,job_1,resume_281,0.14297009,all-MiniLM-L6-v2
744,job_1,resume_261,0.14295816,all-MiniLM-L6-v2
745,job_1,resume_280,0.14267468,all-MiniLM-L6-v2
746,job_1,resume_251,0.14221159,all-MiniLM-L6-v2
747,job_1,resume_270,0.14167482,all-MiniLM-L6-v2
748,job_1,resume_43,0.14144684,all-MiniLM-L6-v2
749,job_1,resume_236,0.14099434,all-MiniLM-L6-v2
750,job_1,resume_123,0.14079306,all-MiniLM-L6-v2
751,job_1,resume_256,0.13929605,all-MiniLM-L6-v2
752,job_1,resume_255,0.1391998,all-MiniLM-L6-v2
753,job_1,resume_131,0.138421,all-MiniLM-L6-v2
754,job_1,resume_27,0.13738987,all-MiniLM-L6-v2
755,job_1,resume_297,0.13622785,all-MiniLM-L6-v2
756,job_1,resume_227,0.13611156,all-MiniLM-L6-v2
757,job_1,resume_284,0.13606463,all-MiniLM-L6-v2
758,job_1,resume_208,0.13533199,all-MiniLM-L6-v2
759,job_1,resume_266,0.13496466,all-MiniLM-L6-v2
760,job_1,resume_101,0.13480057,all-MiniLM-L6-v2
761,job_1,resume_250,0.13456967,all-MiniLM-L6-v2
762,job_1,resume_83,0.13412714,all-MiniLM-L6-v2
763,job_1,resume_257,0.13344693,all-MiniLM-L6-v2
764,job_1,resume_214,0.13316053,all-MiniLM-L6-v2
765,job_1,resume_222,0.13160715,all-MiniLM-L6-v2
766,job_1,resume_61,0.13125141,all-MiniLM-L6-v2
767,job_1,resume_70,0.13026279,all-MiniLM-L6-v2
768,job_1,resume_248,0.12993437,all-MiniLM-L6-v2
769,job_1,resume_4,0.12945658,all-MiniLM-L6-v2
770,job_1,resume_224,0.12897548,all-MiniLM-L6-v2
771,job_1,resume_75,0.1284106,all-MiniLM-L6-v2
772,job_1,resume_260,0.12802646,all-MiniLM-L6-v2
773,job_1,resume_50,0.12731114,all-MiniLM-L6-v2
774,job_1,resume_216,0.1261869,all-MiniLM-L6-v2
775,job_1,resume_86,0.12615176,all-MiniLM-L6-v2
776,job_1,resume_2,0.12498588,all-MiniLM-L6-v2
777,job_1,resume_31,0.12436348,all-MiniLM-L6-v2
778,job_1,resume_52,0.12332035,all-MiniLM-L6-v2
779,job_1,resume_38,0.123161204,all-MiniLM-L6-v2
780,job_1,resume_259,0.118038476,all-MiniLM-L6-v2
781,job_1,resume_185,0.11520843,all-MiniLM-L6-v2
782,job_1,resume_0,0.11514441,all-MiniLM-L6-v2
783,job_1,resume_88,0.11388439,all-MiniLM-L6-v2
784,job_1,resume_153,0.11331729,all-MiniLM-L6-v2
785,job_1,resume_68,0.11199848,all-MiniLM-L6-v2
786,job_1,resume_41,0.11184815,all-MiniLM-L6-v2
787,job_1,resume_120,0.11118686,all-MiniLM-L6-v2
788,job_1,resume_133,0.11085044,all-MiniLM-L6-v2
789,job_1,resume_39,0.109323665,all-MiniLM-L6-v2
790,job_1,resume_184,0.10882111,all-MiniLM-L6-v2
791,job_1,resume_138,0.10402982,all-MiniLM-L6-v2
792,job_1,resume_121,0.10064638,all-MiniLM-L6-v2
793,job_1,resume_26,0.09456308,all-MiniLM-L6-v2
794,job_1,resume_55,0.090983845,all-MiniLM-L6-v2
795,job_1,resume_147,0.061343517,all-MiniLM-L6-v2
796,job_1,resume_190,0.052958716,all-MiniLM-L6-v2
797,job_1,resume_37,0.04925724,all-MiniLM-L6-v2
798,job_1,resume_127,0.43207675,all-MiniLM-L12-v2
799,job_1,resume_213,0.41534683,all-MiniLM-L12-v2
800,job_1,resume_21,0.38508284,all-MiniLM-L12-v2
801,job_1,resume_34,0.3788374,all-MiniLM-L12-v2
802,job_1,resume_134,0.35508105,all-MiniLM-L12-v2
803,job_1,resume_142,0.34968472,all-MiniLM-L12-v2
804,job_1,resume_12,0.3452571,all-MiniLM-L12-v2
805,job_1,resume_192,0.34373388,all-MiniLM-L12-v2
806,job_1,resume_1,0.3423048,all-MiniLM-L12-v2
807,job_1,resume_49,0.34045106,all-MiniLM-L12-v2
808,job_1,resume_151,0.339836,all-MiniLM-L12-v2
809,job_1,resume_58,0.33730114,all-MiniLM-L12-v2
810,job_1,resume_113,0.33503655,all-MiniLM-L12-v2
811,job_1,resume_162,0.33318007,all-MiniLM-L12-v2
812,job_1,resume_55,0.3328598,all-MiniLM-L12-v2
813,job_1,resume_165,0.32499412,all-MiniLM-L12-v2
814,job_1,resume_25,0.32081166,all-MiniLM-L12-v2
815,job_1,resume_116,0.3203429,all-MiniLM-L12-v2
816,job_1,resume_124,0.31732205,all-MiniLM-L12-v2
817,job_1,resume_177,0.31640637,all-MiniLM-L12-v2
818,job_1,resume_80,0.31477857,all-MiniLM-L12-v2
819,job_1,resume_28,0.3138217,all-MiniLM-L12-v2
820,job_1,resume_48,0.3073726,all-MiniLM-L12-v2
821,job_1,resume_71,0.30586863,all-MiniLM-L12-v2
822,job_1,resume_7,0.302393,all-MiniLM-L12-v2
823,job_1,resume_67,0.3005064,all-MiniLM-L12-v2
824,job_1,resume_23,0.30037647,all-MiniLM-L12-v2
825,job_1,resume_31,0.29855227,all-MiniLM-L12-v2
826,job_1,resume_97,0.29698762,all-MiniLM-L12-v2
827,job_1,resume_16,0.29494458,all-MiniLM-L12-v2
828,job_1,resume_211,0.29266167,all-MiniLM-L12-v2
829,job_1,resume_50,0.2923029,all-MiniLM-L12-v2
830,job_1,resume_19,0.2902057,all-MiniLM-L12-v2
831,job_1,resume_56,0.28831172,all-MiniLM-L12-v2
832,job_1,resume_106,0.28769612,all-MiniLM-L12-v2
833,job_1,resume_131,0.2836636,all-MiniLM-L12-v2
834,job_1,resume_212,0.28309834,all-MiniLM-L12-v2
835,job_1,resume_214,0.28297698,all-MiniLM-L12-v2
836,job_1,resume_129,0.28005642,all-MiniLM-L12-v2
837,job_1,resume_123,0.27948102,all-MiniLM-L12-v2
838,job_1,resume_128,0.2788801,all-MiniLM-L12-v2
839,job_1,resume_121,0.275674,all-MiniLM-L12-v2
840,job_1,resume_207,0.27320582,all-MiniLM-L12-v2
841,job_1,resume_195,0.27253312,all-MiniLM-L12-v2
842,job_1,resume_26,0.27062964,all-MiniLM-L12-v2
843,job_1,resume_90,0.26952285,all-MiniLM-L12-v2
844,job_1,resume_14,0.26774403,all-MiniLM-L12-v2
845,job_1,resume_2,0.26724425,all-MiniLM-L12-v2
846,job_1,resume_41,0.26720607,all-MiniLM-L12-v2
847,job_1,resume_38,0.2621492,all-MiniLM-L12-v2
848,job_1,resume_17,0.25702572,all-MiniLM-L12-v2
849,job_1,resume_79,0.25656688,all-MiniLM-L12-v2
850,job_1,resume_137,0.2560592,all-MiniLM-L12-v2
851,job_1,resume_288,0.25508738,all-MiniLM-L12-v2
852,job_1,resume_93,0.2521474,all-MiniLM-L12-v2
853,job_1,resume_98,0.25091344,all-MiniLM-L12-v2
854,job_1,resume_138,0.25037977,all-MiniLM-L12-v2
855,job_1,resume_86,0.24977101,all-MiniLM-L12-v2
856,job_1,resume_185,0.24800315,all-MiniLM-L12-v2
857,job_1,resume_180,0.24645407,all-MiniLM-L12-v2
858,job_1,resume_91,0.24546182,all-MiniLM-L12-v2
859,job_1,resume_0,0.24260098,all-MiniLM-L12-v2
860,job_1,resume_223,0.24259359,all-MiniLM-L12-v2
861,job_1,resume_279,0.24238439,all-MiniLM-L12-v2
862,job_1,resume_237,0.24102405,all-MiniLM-L12-v2
863,job_1,resume_36,0.24046841,all-MiniLM-L12-v2
864,job_1,resume_83,0.23815157,all-MiniLM-L12-v2
865,job_1,resume_263,0.23812208,all-MiniLM-L12-v2
866,job_1,resume_10,0.23752774,all-MiniLM-L12-v2
867,job_1,resume_61,0.23630384,all-MiniLM-L12-v2
868,job_1,resume_252,0.23589197,all-MiniLM-L12-v2
869,job_1,resume_285,0.23415777,all-MiniLM-L12-v2
870,job_1,resume_101,0.23307751,all-MiniLM-L12-v2
871,job_1,resume_226,0.23284143,all-MiniLM-L12-v2
872,job_1,resume_75,0.23193213,all-MiniLM-L12-v2
873,job_1,resume_54,0.23005974,all-MiniLM-L12-v2
874,job_1,resume_273,0.22990926,all-MiniLM-L12-v2
875,job_1,resume_187,0.22835167,all-MiniLM-L12-v2
876,job_1,resume_244,0.22823372,all-MiniLM-L12-v2
